Company Name,Place ID,Author,Rating,Review Text,sentiment,confidence
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,vic bobinski,5,"We recently had a railing installed on our front verandah  kemar got back to us in a timely fashion and always answered our questions. Installation was done as advertised and it was wonderfully efficient to deal with this company. No delay and the product is top notch. Would i recommend this company. Yes i would. I might add, their price was competiive and the product is excellent. If you need a railing call them",POSITIVE,0.989267110824585
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Karen King,5,Mac provided the best service and the results are amazing!,POSITIVE,0.9923800230026245
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Steve Edgar,5,"These guys exceeded all expectations. I have been trying for a few years to get a couple of handrails installed in my back yard. From no shows to ridiculous quotes I pretty much gave up. I found these guys in an ad on mews feed. They got back to me right away, gave me a fair quote and in less than a week they installed the rails under budget. I could not be happier.",NEGATIVE,0.9899045825004578
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Fred Almand,5,All aspects of experience were positive. From start to finish all interaction I had with staff was great. I was so pleased from the start that TDR was only company I contacted and dealt with. Kemai kept me informed and installers were terrific. I am sure I was not the easiest customer but they were very patient with me and explained every step. 100% satisfied. Rail looks great.,POSITIVE,0.997579038143158
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Dave Rycroft,5,We needed a split gate added to our front entrance deck in Etobicoke.  We got a prompt reply and estimate. They were able to exactly match the existing side railings. The 2 person crew arrived the next week as promised and did a great job. Would definitely use them again for either a small or large project.,POSITIVE,0.9998764991760254
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Scott Gould,5,Mac was extremely helpful and their prices are great.  Recommended!,POSITIVE,0.9989433884620667
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Sandy Kissoonsingh,5,"Excellent service! These guys are prompt,  pleasant and professional - they take directions well and follow them well. From Kemar  Brooks, Rene to Archie - they put attention to detail! Thanks, Sandy K-S",POSITIVE,0.9992107152938843
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,SASA HU,5,Mac was extremely helpful and patient with answering all my questions. Thank you and I would definitely recommend this company to others.,POSITIVE,0.9523037075996399
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Matt Chua (Chuua),5,"Great service, fast and efficient. Recommended to all my friends and family.",POSITIVE,0.9912301301956177
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,marc cuevas,5,Great service fast response fair price,POSITIVE,0.995941698551178
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Wild Flowers,5,Delivering service above and beyond!,POSITIVE,0.997452437877655
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Vince Francisco,5,,,
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Nick Sutcliffe,5,,,
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Michelle Francisco,5,,,
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Yidel Grosz,5,,,
Toronto Deck and Railing,ChIJYVKqHjVDK4gROjcc35elmrw,Elia Palagashvili,5,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Rahul Maingi,1,"Tridel's Disheartening Experience: A Buyer's Regret

I find myself compelled to share my experience with Tridel, and I must admit, it's left me deeply disheartened. Unlike my seamless dealings with developers such as Mattamy, Centre Court, and Pure Plaza, Tridel's customer service has been a letdown.

Taking occupancy at The Well in downtown Toronto on August 2, 2023, I encountered many unexpected hurdles. To rent out my suite during interim occupancy, everyone is obliged to engage their in-house leasing company, Del Condominiums Realty. Just so everyone knows they charge the first month's rent and an ongoing 6% fee of the monthly rent. Whereas, with other developers you are free to rent out the unit either yourself or hire a 3rd party company that you want to go with. But with Tridel properties you have to go with their in-house team, so you are bound to them, so with Tridel their is less flexibility.

Regrettably, my journey with Tridel has presented several challenges:

1. Title Transfer Turmoil: Tridel's insistence on approval from their exclusive list of lenders felt restrictive and arbitrary. As a self-employed individual, this requirement posed unnecessary complications. Unlike other developers, Tridel's rigidity in this matter left me feeling powerless.

2. Rental Roadblocks with Del Condominiums Realty:

•Their attribution of rental difficulties to a ""difficult market"" contradicts the experiences of others in the same scenario. When one pays for a service, it is reasonable to expect tangible results, not just excuses. (Till Date, they have NOT been able to rent out my unit, which in return is costing me thousands of dollars monthly)

•During the design process, I followed their specialist's advice to install an island, incurring an additional expense. Now, Tridel cites it as an issue. This inconsistency in their stance is both perplexing and frustrating.

•My persistent efforts to seek updates on my unit's status have been met with silence. Calls, texts, emails - all seemingly disregarded. This lack of responsiveness is disheartening, especially considering the fees involved.

3. Lack of Cohesion and Accountability: Tridel's internal teams appear disconnected, operating in silos. Coordination between sales, customer service, and Del Condominiums Realty is evidently lacking. This lack of cohesion has left me feeling isolated and disheartened.

In all honesty, I find myself in a state of helplessness. Tridel's policies and practices have left me feeling trapped and undervalued as a customer. I share this account not as a mere critique, but as a plea to potential buyers to exercise caution. While Tridel may boast a reputable name, the absence of genuine concern for customer concerns is a glaring shortcoming.

Its been about 3 weeks and nobody from Del Reality Team, Sales team and Customer Service Team at Tridel has provided me with any concrete answer to my questions. The entire organization has been bouncing me back and forth in between each other.

There is zero accountability with anyone at this organization.",NEGATIVE,0.9999336004257202
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Sandi Alexis,2,Tridel built my condo 3.5 years ago and mostly a good product but to save a few dimes on adhesives many mirrors have fallen off the walls and kitchen sinks have dropped by an inch.   Of course this is now out of warranty.   Do your clients a favour and spend the dimes for long-holding adhesives!!  Truly inconsiderate when the overall price is considered.,NEGATIVE,0.9999896287918091
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Thomas Mitchell,1,If I had a dollar for every time there was a key system failure in our brand new condo building then I would have enough money to move out and actually buy a house,NEGATIVE,0.9986853003501892
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,YANG SHEN,1,"On Aug 14, we got our keys for our new condo unit at Alto and Parkside.

Along with our agent from rental team, we inspected the room and found out the pipe of the dryer was totally broken. The pipe was broken before we moved in. Since we had booked the Elevator, and moving company, the agent convinced us to continue with the key handover process and move in on the next day. Meanwhile, he put this broken pipe issue in the inspection form and asked us to report this it to the maintenance team.

Aug 15 was our move-in day. We reported this issue to app.delrentals.com on Aug 16. We were assigned a maintenance person on Aug 24. (Yes 10 days later) The person can barely understand English. After several rounds of tough communication(basically some vocabularies connected by body language), he told us he didn't know it was the pipe issue. He needs to apply a new one from his company. He also promised that we would get a follow-up in 2 business days.

More than half a month has been passed since our first report of this issue. Still, we cannot use the dryer. We don't know why a simple pipe replacement could end up like this. We don’t even bother to mention the broken bulbs or countertop.

Anyhow, we submitted an other maintenance request and also an email to follow up the broken dryer. But as expected, no one answers.

I understand customer services is not your priority unless it effects your sales and business. But I think left a common on Del management’s google page is waste of time. So, that’s why you see my words here.

Also, do you guys know if Del management team still hiring? I haven’t seen a nice job like this for years. Nowadays, every industry is becoming more transparent, it’s difficult to find a job just take salary with doing nothing.

This is beyond disappointed. Honestly, I feel kinda funny right now. I know this is not gonna help me solve the issue, I still need to dry my clothes on my balcony under the sunshine for a while until winter is coming. So, I’ll probably call someone from other companies to come and fix the issue for Del rental management. However, at least other people can see and find a good job opportunity in your company. Who knows. Have a nice day.",NEGATIVE,0.9999769926071167
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Zaid Bakose,5,Great builder !!! Super knowledgeable sales representatives!! Always number 1 builder. I went with my partner for a presentation  regarding MRKT with the sales rep( Ashly )at the sales office and she was awesome 👌. Thank you guys,POSITIVE,0.9983586668968201
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Akesh Singh,1,My wife used your company Del Rentals and we regret the moment we signed agreement. They are clueless and helpless! Del Condominium Rentals still the worst property management company in GTA,NEGATIVE,0.9999651908874512
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Sardar Germchi,4,"Friendly environment with knowledgeable agents and employees.
""Karen Thompson"" ( front desk, Receptionist) is one of the best members of TRIDEL rentals group. She is really helpful and nice. She welcomed us warmly and helped eagerly and patiently to get our answers.
You are doing a great job Karen!
Thank you

Nazli & Sardar",POSITIVE,0.9924429059028625
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Gurjant Singh,1,"Worst builder ever. Lier, not trust worthy never fulfil their commitments. Arrogant behaviour and act like doing some kind of favour on us.",NEGATIVE,0.9999911785125732
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,stas c,5,@live2travel I've worked for them and they treat me good their employees/supervisors and anyone else associated with them does nothing but a great job have nothing but great things to say about tridel you just must have been a prick :),POSITIVE,0.9902156591415405
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Jack Zed,1,Shame on you for owning a company like shady company like Provident Energy Management,NEGATIVE,0.9947195053100586
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,M.S,5,Perfect behaviour and complete performance,POSITIVE,0.9981824159622192
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Cheryl Rowsell,5,Best Condos. Best place to work. Love Tridel.,POSITIVE,0.9980474710464478
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,matthew harper,1,Need to stop sending spam and respect unsubscribe notices.,NEGATIVE,0.9972821474075317
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Live2Travel,1,If you want to get treated like garbage go here,NEGATIVE,0.9995187520980835
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Sherif Nathoo,5,My favourite builder to work with!,POSITIVE,0.9994693398475647
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Francesco Serricchio,5,Great company to work for.,POSITIVE,0.9985178112983704
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,James L,5,Nice showing centre.,POSITIVE,0.9953437447547913
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Alex Pomeransky,4,Good staff!,POSITIVE,0.9909921884536743
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Jimmy Giannatselis,4,Organized,POSITIVE,0.9960475564002991
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Nouveau Hair Gallery,5,good service,POSITIVE,0.991455614566803
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Troy Seron,5,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,mohamed osman,3,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Dale Spice,4,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Ricardo Cummings,4,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Z M,3,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Wim Kana,4,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Danny Jun,5,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Neddie S. Bulaga,5,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Slaviša Mijatović,4,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Terry Mous,4,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Josh Wills,5,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Sam Ng,5,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Dejan Gorgijevski,5,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Aex N,4,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,James Few,5,,,
Tridel Head Office,ChIJvR6GO-AtK4gR3yxdWCwSoKM,Ki-Yoon Thomas Lee (Canada Thomas),4,,,
